Database	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Disease Ontology	DOID:869	(DO)cholesteatoma	4/43	21/10312	1.48982263980648e-06	0.0000152551407320865	5.69198415005339e-06	IL6/IL1A/TLR4/TNF	4
Disease Ontology	DOID:5517	(DO)stomach carcinoma	8/43	202/10312	1.519593578746e-06	0.0000152551407320865	5.69198415005339e-06	MAPK1/HMOX1/IL6/MAPK3/IL18/ALB/CYP2A6/NOS2	8
Disease Ontology	DOID:974	(DO)upper respiratory tract disease	8/43	202/10312	1.519593578746e-06	0.0000152551407320865	5.69198415005339e-06	HMOX1/IL6/IL1A/IL18/NOS2/TLR4/EDN1/TNF	8
Disease Ontology	DOID:10223	(DO)dermatomyositis	5/43	49/10312	1.65144886680209e-06	0.0000163662817184361	6.10657205808061e-06	IL6/IL1A/IL18/TLR4/TNF	5
Disease Ontology	DOID:1936	(DO)atherosclerosis	10/43	364/10312	1.79725129162168e-06	0.0000175411795312026	6.54494885483694e-06	HMOX1/IL6/PPARA/IL1A/IL18/ALB/TLR4/EDN1/KL/TNF	10
Disease Ontology	DOID:3087	(DO)gingivitis	4/43	22/10312	1.81538727360441e-06	0.0000175411795312026	6.54494885483694e-06	IL6/IL1A/IL18/NOS2	4
Disease Ontology	DOID:2348	(DO)arteriosclerotic cardiovascular disease	10/43	365/10312	1.84237652407675e-06	0.0000175821858408806	6.56024909157932e-06	HMOX1/IL6/PPARA/IL1A/IL18/ALB/TLR4/EDN1/KL/TNF	10
Disease Ontology	DOID:0060056	(DO)hypersensitivity reaction disease	7/43	152/10312	2.7189946271977e-06	0.0000254103462837778	9.48108515252279e-06	HMOX1/IL6/IL1A/IL18/NOS2/TLR4/TNF	7
Disease Ontology	DOID:381	(DO)arthropathy	6/43	97/10312	2.72840716889205e-06	0.0000254103462837778	9.48108515252279e-06	IL6/IL18/NOS2/TLR4/CYP1A1/TNF	6
Disease Ontology	DOID:4483	(DO)rhinitis	7/43	156/10312	3.23305458934623e-06	0.0000297517999710075	0.0000111009643794595	HMOX1/IL6/IL18/NOS2/TLR4/EDN1/TNF	7
Disease Ontology	DOID:2163	(DO)nasal cavity disease	7/43	157/10312	3.3735327249973e-06	0.0000306793034873283	0.0000114470336427153	HMOX1/IL6/IL18/NOS2/TLR4/EDN1/TNF	7
Disease Ontology	DOID:1407	(DO)anterior uveitis	4/43	26/10312	3.66551452966366e-06	0.0000329470085050001	0.0000122931576637435	IL1A/NOS2/TLR4/TNF	4
Disease Ontology	DOID:13544	(DO)low tension glaucoma	4/43	27/10312	4.28998458205396e-06	0.0000376836145673603	0.0000140604757832869	IL1A/TLR4/EDN1/TNF	4
Disease Ontology	DOID:841	(DO)extrinsic allergic alveolitis	4/43	27/10312	4.28998458205396e-06	0.0000376836145673603	0.0000140604757832869	IL1A/IL18/NOS2/TNF	4
Disease Ontology	DOID:10754	(DO)otitis media	5/43	61/10312	4.96552014871883e-06	0.0000428572625063208	0.0000159908625678926	IL6/IL1A/NOS2/TLR4/TNF	5
Disease Ontology	DOID:10140	(DO)dry eye syndrome	4/43	28/10312	4.98984945092997e-06	0.0000428572625063208	0.0000159908625678926	IL6/IL1A/TLR4/TNF	4
Disease Ontology	DOID:4905	(DO)pancreatic carcinoma	9/43	319/10312	5.16832056081741e-06	0.0000439023274012292	0.0000163807962251471	MAPK1/IL6/MAPK3/IL1A/IL18/ALB/GOT1/TLR4/TNF	9
Disease Ontology	DOID:2825	(DO)nose disease	7/43	168/10312	5.28635340241901e-06	0.0000442789588844915	0.0000165213246195284	HMOX1/IL6/IL18/NOS2/TLR4/EDN1/TNF	7
Disease Ontology	DOID:5100	(DO)middle ear disease	5/43	62/10312	5.38450470264191e-06	0.0000442789588844915	0.0000165213246195284	IL6/IL1A/NOS2/TLR4/TNF	5
Disease Ontology	DOID:5113	(DO)nutritional deficiency disease	5/43	62/10312	5.38450470264191e-06	0.0000442789588844915	0.0000165213246195284	IL6/ALB/EDN1/CYP1A1/TNF	5
Disease Ontology	DOID:12894	(DO)Sjogren's syndrome	6/43	110/10312	5.6811327609797e-06	0.0000450582911488537	0.0000168121083608442	HMOX1/IL6/IL18/CYP1A1/TNF/GDNF	6
Disease Ontology	DOID:3021	(DO)acute kidney failure	6/43	110/10312	5.6811327609797e-06	0.0000450582911488537	0.0000168121083608442	HMOX1/GOT2/IL6/MB/TLR4/TNF	6
Disease Ontology	DOID:1400	(DO)lacrimal apparatus disease	4/43	29/10312	5.7707255158299e-06	0.0000450582911488537	0.0000168121083608442	IL6/IL1A/TLR4/TNF	4
Disease Ontology	DOID:4724	(DO)brain edema	4/43	29/10312	5.7707255158299e-06	0.0000450582911488537	0.0000168121083608442	HMOX1/IL6/IL18/EDN1	4
Disease Ontology	DOID:6543	(DO)acne	4/43	29/10312	5.7707255158299e-06	0.0000450582911488537	0.0000168121083608442	IL6/IL1A/TLR4/TNF	4
Disease Ontology	DOID:10534	(DO)stomach cancer	10/43	416/10312	5.94171801095408e-06	0.0000458232360047877	0.0000170975238854931	MAPK1/HMOX1/IL6/MAPK3/IL1A/IL18/ALB/CYP2A6/NOS2/CYP1A1	10
Disease Ontology	DOID:1564	(DO)fungal infectious disease	6/43	111/10312	5.98725334603306e-06	0.0000458232360047877	0.0000170975238854931	IL6/IL1A/IL18/NOS2/TLR4/TNF	6
Disease Ontology	DOID:2352	(DO)hemochromatosis	4/43	30/10312	6.63839933840568e-06	0.0000498202202775495	0.0000185888749997257	HMOX1/UGT1A1/TLR4/TNF	4
Disease Ontology	DOID:9098	(DO)sebaceous gland disease	4/43	30/10312	6.63839933840568e-06	0.0000498202202775495	0.0000185888749997257	IL6/IL1A/TLR4/TNF	4
Disease Ontology	DOID:10923	(DO)sickle cell anemia	5/43	65/10312	6.80990410620917e-06	0.0000506159218663431	0.0000188857664483938	HMOX1/IL18/UGT2B7/UGT1A1/TNF	5
Disease Ontology	DOID:2723	(DO)dermatitis	8/43	248/10312	6.99726341113689e-06	0.0000515131868267506	0.0000192205531293384	HMOX1/IL6/PPARA/IL1A/IL18/ALB/TLR4/TNF	8
Disease Ontology	DOID:13378	(DO)Kawasaki disease	5/43	66/10312	7.34546555596279e-06	0.0000535664610826343	0.0000199866689407528	HMOX1/IL18/NOS2/TLR4/TNF	5
Disease Ontology	DOID:8677	(DO)perinatal necrotizing enterocolitis	4/43	31/10312	7.59882456530095e-06	0.0000548833608958147	0.0000204780293939582	IL6/IL18/TLR4/TNF	4
Disease Ontology	DOID:11335	(DO)sarcoidosis	6/43	116/10312	7.72586276709808e-06	0.0000548833608958147	0.0000204780293939582	HMOX1/IL6/IL18/NOS2/TLR4/TNF	6
Disease Ontology	DOID:2789	(DO)parasitic protozoa infectious disease	7/43	178/10312	7.73905088957801e-06	0.0000548833608958147	0.0000204780293939582	HMOX1/IL6/IL18/NOS2/TLR4/EDN1/TNF	7
Disease Ontology	DOID:10241	(DO)thalassemia	5/43	67/10312	7.91346493954534e-06	0.0000556100763478959	0.0000207491807984251	IL6/IL1A/UGT1A1/CYP1A2/TNF	5
Disease Ontology	DOID:3371	(DO)chondrosarcoma	5/43	69/10312	9.15235143376348e-06	0.0000637366455702628	0.0000237813588700919	MAPK1/IL6/MAPK3/RUNX2/TNF	5
Disease Ontology	DOID:1176	(DO)bronchial disease	9/43	344/10312	9.52814076425552e-06	0.0000654791689430381	0.0000244315275963675	HMOX1/IL6/IL1A/IL18/NOS2/TLR4/EDN1/CYP1A1/TNF	9
Disease Ontology	DOID:10325	(DO)silicosis	4/43	33/10312	9.8225608722575e-06	0.0000654791689430381	0.0000244315275963675	HMOX1/IL1A/NOS2/TNF	4
Disease Ontology	DOID:12030	(DO)panuveitis	4/43	33/10312	9.8225608722575e-06	0.0000654791689430381	0.0000244315275963675	IL1A/NOS2/TLR4/TNF	4
Disease Ontology	DOID:1602	(DO)lymphadenitis	5/43	70/10312	9.82611073401348e-06	0.0000654791689430381	0.0000244315275963675	HMOX1/IL18/NOS2/TLR4/TNF	5
Disease Ontology	DOID:9942	(DO)lymph node disease	5/43	70/10312	9.82611073401348e-06	0.0000654791689430381	0.0000244315275963675	HMOX1/IL18/NOS2/TLR4/TNF	5
Disease Ontology	DOID:900	(DO)hepatopulmonary syndrome	3/43	11/10312	0.0000108883474044901	0.0000719375431082976	0.0000268412702548833	HMOX1/EDN1/TNF	3
Disease Ontology	DOID:3326	(DO)purpura	5/43	72/10312	0.0000112896991088543	0.0000739570967046131	0.0000275948042446572	HMOX1/IL6/IL18/TLR4/EDN1	5
Disease Ontology	DOID:6000	(DO)congestive heart failure	9/43	355/10312	0.0000122741189165322	0.0000791551335748968	0.0000295342910049999	HMOX1/IL6/IL18/ALB/UGT1A1/CHRNA4/TLR4/EDN1/TNF	9
Disease Ontology	DOID:1116	(DO)pertussis	4/43	35/10312	0.0000124927895163485	0.0000791551335748968	0.0000295342910049999	MAPK1/IL6/MAPK3/TLR4	4
Disease Ontology	DOID:12241	(DO)beta thalassemia	4/43	35/10312	0.0000124927895163485	0.0000791551335748968	0.0000295342910049999	IL6/IL1A/CYP1A2/TNF	4
Disease Ontology	DOID:4676	(DO)uremia	4/43	35/10312	0.0000124927895163485	0.0000791551335748968	0.0000295342910049999	IL6/NOS2/RUNX2/EDN1	4
Disease Ontology	DOID:104	(DO)bacterial infectious disease	9/43	359/10312	0.0000134281705088426	0.0000843900471815883	0.0000314875371794855	MAPK1/HMOX1/IL6/MAPK3/IL1A/IL18/NOS2/TLR4/TNF	9
Disease Ontology	DOID:2773	(DO)contact dermatitis	7/43	195/10312	0.0000140547008689935	0.0000876151917075162	0.0000326909001536862	HMOX1/PPARA/IL1A/IL18/ALB/TLR4/TNF	7
Disease Ontology	DOID:326	(DO)ischemia	10/43	464/10312	0.0000155114834948051	0.0000959230139318748	0.0000357907071795924	HMOX1/EIF2S1/PPARA/IL18/ALB/NOS2/GOT1/TLR4/EDN1/TNF	10
Disease Ontology	DOID:2213	(DO)hemorrhagic disease	5/43	78/10312	0.0000167229748158598	0.000102594123275076	0.0000382798253930291	HMOX1/IL6/IL18/TLR4/EDN1	5
Disease Ontology	DOID:1852	(DO)intrahepatic cholestasis	4/43	38/10312	0.0000174526315292226	0.000106227434425898	0.0000396354831247989	ABCB11/IL18/ABCC2/EDN1	4
Disease Ontology	DOID:12662	(DO)paracoccidioidomycosis	3/43	13/10312	0.0000187635603359189	0.000113314313591135	0.0000422797329937646	IL18/NOS2/TNF	3
Disease Ontology	DOID:0080600	(DO)COVID-19	5/43	82/10312	0.000021349608149999	0.000127932148061622	0.0000477339260146857	IL6/IL18/ALB/MB/TNF	5
Disease Ontology	DOID:10113	(DO)trypanosomiasis	4/43	41/10312	0.0000237276215498689	0.000140011079832433	0.0000522408059836407	IL6/NOS2/TLR4/TNF	4
Disease Ontology	DOID:1875	(DO)impotence	4/43	41/10312	0.0000237276215498689	0.000140011079832433	0.0000522408059836407	IL6/NOS2/EDN1/TNF	4
Disease Ontology	DOID:12306	(DO)vitiligo	5/43	85/10312	0.0000254300948875379	0.000148920176879294	0.0000555649601210956	IL6/IL1A/TLR4/EDN1/TNF	5
Disease Ontology	DOID:1380	(DO)endometrial cancer	7/43	214/10312	0.0000256618032067593	0.00014914717202124	0.0000556496563407364	MAPK1/IL6/MAPK3/IL1A/UGT1A1/CYP1A2/CYP1A1	7
Disease Ontology	DOID:1876	(DO)sexual dysfunction	4/43	42/10312	0.0000261460286704858	0.000149710223424337	0.0000558597415650145	IL6/NOS2/EDN1/TNF	4
Disease Ontology	DOID:3298	(DO)vaccinia	4/43	42/10312	0.0000261460286704858	0.000149710223424337	0.0000558597415650145	MAPK1/EIF2S1/IL1A/IL18	4
Disease Ontology	DOID:2957	(DO)pulmonary tuberculosis	5/43	86/10312	0.0000269169548749439	0.000152991221458321	0.0000570839445490295	IL6/IL18/NOS2/TLR4/TNF	5
Disease Ontology	DOID:8893	(DO)psoriasis	5/43	87/10312	0.0000284705498974897	0.000160640401976347	0.0000599379997841889	IL18/ALB/TLR4/CYP1A1/TNF	5
Disease Ontology	DOID:14499	(DO)Fabry disease	3/43	15/10312	0.0000296778478352539	0.000162670363060116	0.0000606954170061576	IL6/IL1A/NOS2	3
Disease Ontology	DOID:2741	(DO)bilirubin metabolic disorder	3/43	15/10312	0.0000296778478352539	0.000162670363060116	0.0000606954170061576	SLCO1B1/UGT1A1/ABCC2	3
Disease Ontology	DOID:6132	(DO)bronchitis	3/43	15/10312	0.0000296778478352539	0.000162670363060116	0.0000606954170061576	TLR4/CYP1A1/TNF	3
Disease Ontology	DOID:363	(DO)uterine cancer	7/43	219/10312	0.0000297712881304577	0.000162670363060116	0.0000606954170061576	MAPK1/IL6/MAPK3/IL1A/UGT1A1/CYP1A2/CYP1A1	7
Disease Ontology	DOID:3121	(DO)gallbladder cancer	5/43	88/10312	0.0000300929649645493	0.000162670363060116	0.0000606954170061576	MAPK1/MAPK3/NOS2/CYP1A1/TNF	5
Disease Ontology	DOID:6364	(DO)migraine	5/43	88/10312	0.0000300929649645493	0.000162670363060116	0.0000606954170061576	IL6/IL1A/NOS2/EDN1/TNF	5
Disease Ontology	DOID:1532	(DO)pleural disease	4/43	44/10312	0.0000315191234133797	0.000169196405545434	0.0000631304080063306	HMOX1/BLVRA/NOS2/TNF	4
Disease Ontology	DOID:0050292	(DO)primary systemic mycosis	3/43	16/10312	0.0000364204373427806	0.000192828753876503	0.0000719480881897756	IL18/NOS2/TNF	3
Disease Ontology	DOID:12895	(DO)keratoconjunctivitis sicca	3/43	16/10312	0.0000364204373427806	0.000192828753876503	0.0000719480881897756	IL6/IL1A/TNF	3
Disease Ontology	DOID:1227	(DO)neutropenia	4/43	46/10312	0.0000376602726141452	0.000195378461280095	0.0000728994326829797	IL6/UGT1A1/ABCC2/TNF	4
Disease Ontology	DOID:13375	(DO)temporal arteritis	4/43	46/10312	0.0000376602726141452	0.000195378461280095	0.0000728994326829797	IL6/IL18/NOS2/TLR4	4
Disease Ontology	DOID:525	(DO)central nervous system vasculitis	4/43	46/10312	0.0000376602726141452	0.000195378461280095	0.0000728994326829797	IL6/IL18/NOS2/TLR4	4
Disease Ontology	DOID:866	(DO)vein disease	4/43	47/10312	0.0000410392133344838	0.000211488746050373	0.0000789104873940251	HMOX1/IL1A/ALB/TNF	4
Disease Ontology	DOID:3133	(DO)acute porphyria	3/43	17/10312	0.0000440963167954602	0.000225665902638291	0.0000842002550866641	CPOX/CYP1A2/CYP1A1	3
Disease Ontology	DOID:12987	(DO)agranulocytosis	4/43	48/10312	0.0000446348234104051	0.000225665902638291	0.0000842002550866641	IL6/UGT1A1/ABCC2/TNF	4
Disease Ontology	DOID:8947	(DO)diabetic retinopathy	6/43	158/10312	0.0000448900311251314	0.000225665902638291	0.0000842002550866641	IL6/IL1A/IL18/TLR4/EDN1/TNF	6
Disease Ontology	DOID:2151	(DO)malignant ovarian surface epithelial-stromal neoplasm	8/43	321/10312	0.0000452499546040558	0.000225665902638291	0.0000842002550866641	MAPK1/IL6/MAPK3/ABCB11/IL18/ABCC2/EDN1/TNF	8
Disease Ontology	DOID:4001	(DO)ovarian carcinoma	8/43	321/10312	0.0000452499546040558	0.000225665902638291	0.0000842002550866641	MAPK1/IL6/MAPK3/ABCB11/IL18/ABCC2/EDN1/TNF	8
Disease Ontology	DOID:1575	(DO)rheumatic disease	7/43	238/10312	0.0000506602384964732	0.000247850407327682	0.0000924777171754408	MAPK1/IL6/MAPK3/IL1A/TLR4/EDN1/TNF	7
Disease Ontology	DOID:418	(DO)systemic scleroderma	7/43	238/10312	0.0000506602384964732	0.000247850407327682	0.0000924777171754408	MAPK1/IL6/MAPK3/IL1A/TLR4/EDN1/TNF	7
Disease Ontology	DOID:419	(DO)scleroderma	7/43	238/10312	0.0000506602384964732	0.000247850407327682	0.0000924777171754408	MAPK1/IL6/MAPK3/IL1A/TLR4/EDN1/TNF	7
Disease Ontology	DOID:1679	(DO)cystitis	4/43	50/10312	0.0000525100252542109	0.000254905671521306	0.0000951101708951288	IL6/IL18/NOS2/TNF	4
Disease Ontology	DOID:1884	(DO)viral hepatitis	3/43	18/10312	0.0000527618466279547	0.000254905671521306	0.0000951101708951288	CYP2A6/NOS2/TNF	3
Disease Ontology	DOID:1073	(DO)renal hypertension	4/43	51/10312	0.0000568068856406401	0.000269397071166962	0.000100517188669909	HMOX1/IL6/NOS2/TNF	4
Disease Ontology	DOID:10808	(DO)gastric ulcer	4/43	51/10312	0.0000568068856406401	0.000269397071166962	0.000100517188669909	MAPK1/MAPK3/NOS2/EDN1	4
Disease Ontology	DOID:11130	(DO)secondary hypertension	4/43	51/10312	0.0000568068856406401	0.000269397071166962	0.000100517188669909	HMOX1/IL6/NOS2/TNF	4
Disease Ontology	DOID:2841	(DO)asthma	8/43	333/10312	0.0000586853658873076	0.000276608462383468	0.000103207896361504	HMOX1/IL6/IL1A/IL18/NOS2/TLR4/EDN1/TNF	8
Disease Ontology	DOID:2462	(DO)retinal vascular disease	6/43	166/10312	0.0000591771202500196	0.000277235842141001	0.000103441983722522	IL6/IL1A/IL18/TLR4/EDN1/TNF	6
Disease Ontology	DOID:576	(DO)proteinuria	7/43	247/10312	0.0000641016386285871	0.000298497389517457	0.00011137507282329	HMOX1/IL6/IL1A/IL18/ALB/TLR4/EDN1	7
Disease Ontology	DOID:2152	(DO)ovary epithelial cancer	8/43	338/10312	0.000065191930935935	0.000301756662356154	0.000112591169722321	MAPK1/IL6/MAPK3/ABCB11/IL18/ABCC2/EDN1/TNF	8
Disease Ontology	DOID:2394	(DO)ovarian cancer	9/43	441/10312	0.000067939195345858	0.000312601178585406	0.000116637465694017	MAPK1/IL6/MAPK3/ABCB11/IL18/UGT1A1/ABCC2/EDN1/TNF	9
Disease Ontology	DOID:13406	(DO)pulmonary sarcoidosis	4/43	54/10312	0.0000712403991444666	0.00032585105644185	0.000121581247994917	HMOX1/IL18/NOS2/TNF	4
Disease Ontology	DOID:106	(DO)pleural tuberculosis	3/43	20/10312	0.0000732838007772592	0.000329351034888497	0.000122887156750116	IL18/TLR4/TNF	3
Disease Ontology	DOID:4247	(DO)coronary restenosis	3/43	20/10312	0.0000732838007772592	0.000329351034888497	0.000122887156750116	MAPK1/HMOX1/TNF	3
Disease Ontology	DOID:4677	(DO)keratitis	3/43	20/10312	0.0000732838007772592	0.000329351034888497	0.000122887156750116	IL6/TLR4/TNF	3
Disease Ontology	DOID:3082	(DO)interstitial lung disease	7/43	254/10312	0.0000764680545242035	0.000340279518996145	0.000126964782739761	HMOX1/IL6/IL1A/IL18/NOS2/EDN1/TNF	7
Disease Ontology	DOID:3458	(DO)breast adenocarcinoma	4/43	55/10312	0.0000765959072513961	0.000340279518996145	0.000126964782739761	MAPK1/MAPK3/EDN1/TNF	4
Disease Ontology	DOID:11396	(DO)pulmonary edema	3/43	21/10312	0.0000852494638001682	0.000372304155466271	0.000138913785793911	NOS2/TLR4/TNF	3
Disease Ontology	DOID:12571	(DO)phacogenic glaucoma	3/43	21/10312	0.0000852494638001682	0.000372304155466271	0.000138913785793911	TLR4/EDN1/TNF	3
Disease Ontology	DOID:13641	(DO)exfoliation syndrome	3/43	21/10312	0.0000852494638001682	0.000372304155466271	0.000138913785793911	TLR4/EDN1/TNF	3
Disease Ontology	DOID:10124	(DO)corneal disease	5/43	110/10312	0.000087866454042934	0.000378677797674449	0.000141291913342138	IL6/IL1A/TLR4/CYP1A1/TNF	5
Disease Ontology	DOID:8778	(DO)Crohn's disease	5/43	110/10312	0.000087866454042934	0.000378677797674449	0.000141291913342138	IL6/IL18/UGT1A1/TLR4/TNF	5
Disease Ontology	DOID:10316	(DO)pneumoconiosis	4/43	57/10312	0.0000881785298595095	0.000378677797674449	0.000141291913342138	HMOX1/IL1A/NOS2/TNF	4
Disease Ontology	DOID:0050589	(DO)inflammatory bowel disease	7/43	262/10312	0.0000929273853721523	0.000396866678965048	0.000148078532084732	HMOX1/IL6/IL18/UGT1A1/NOS2/TLR4/TNF	7
Disease Ontology	DOID:2913	(DO)acute pancreatitis	4/43	58/10312	0.0000944243492805337	0.00039885257920138	0.000148819509363625	IL6/IL18/NOS2/TLR4	4
Disease Ontology	DOID:5199	(DO)ureteral obstruction	4/43	58/10312	0.0000944243492805337	0.00039885257920138	0.000148819509363625	MAPK1/MAPK3/EDN1/TNF	4
Disease Ontology	DOID:11247	(DO)disseminated intravascular coagulation	3/43	22/10312	0.000098423265356994	0.000411249643897061	0.000153445090798386	IL6/TLR4/TNF	3
Disease Ontology	DOID:13268	(DO)porphyria	3/43	22/10312	0.000098423265356994	0.000411249643897061	0.000153445090798386	CPOX/CYP1A2/CYP1A1	3
Disease Ontology	DOID:633	(DO)myositis	5/43	113/10312	0.000099844466123506	0.000414945012438011	0.000154823903326772	IL6/IL1A/IL18/TLR4/TNF	5
Disease Ontology	DOID:3310	(DO)atopic dermatitis	6/43	183/10312	0.000101653033182782	0.00042020211042936	0.00015678542691856	HMOX1/PPARA/IL18/ALB/TLR4/TNF	6
Disease Ontology	DOID:4450	(DO)renal cell carcinoma	9/43	472/10312	0.000114547365297411	0.000470984645611163	0.000175733359974751	MAPK1/EIF2S1/IL6/MAPK3/IL18/NOS2/EDN1/CYP1A1/TNF	9
Disease Ontology	DOID:583	(DO)hemolytic anemia	5/43	117/10312	0.000117725466483184	0.00047726723525562	0.000178077514073725	IL6/IL1A/UGT1A1/CYP1A2/TNF	5
Disease Ontology	DOID:720	(DO)normocytic anemia	5/43	117/10312	0.000117725466483184	0.00047726723525562	0.000178077514073725	IL6/IL1A/UGT1A1/CYP1A2/TNF	5
Disease Ontology	DOID:11612	(DO)polycystic ovary syndrome	6/43	188/10312	0.00011792760922875	0.00047726723525562	0.000178077514073725	HMOX1/IL6/IL1A/IL18/CYP1A1/TNF	6
Disease Ontology	DOID:1070	(DO)primary open angle glaucoma	4/43	62/10312	0.000122660170665983	0.00049383495794169	0.000184259247601311	IL1A/TLR4/EDN1/TNF	4
Disease Ontology	DOID:5327	(DO)retinal detachment	3/43	24/10312	0.000128606252071304	0.000507391128380342	0.000189317313510198	IL6/EDN1/TNF	3
Disease Ontology	DOID:8924	(DO)autoimmune thrombocytopenic purpura	3/43	24/10312	0.000128606252071304	0.000507391128380342	0.000189317313510198	IL1A/IL18/ALB	3
Disease Ontology	DOID:8925	(DO)primary thrombocytopenia	3/43	24/10312	0.000128606252071304	0.000507391128380342	0.000189317313510198	IL1A/IL18/ALB	3
Disease Ontology	DOID:11934	(DO)head and neck cancer	7/43	276/10312	0.000128652860494886	0.000507391128380342	0.000189317313510198	IL6/CYP2A6/UGT1A1/NOS2/UGT1A7/CYP1A1/TNF	7
Disease Ontology	DOID:0060084	(DO)cell type benign neoplasm	9/43	480/10312	0.000130208735745992	0.000510920572241887	0.000190634216374041	MAPK1/HMOX1/IL6/MAPK3/NOS2/TLR4/EDN1/CYP1A1/TNF	9
Disease Ontology	DOID:3042	(DO)allergic contact dermatitis	6/43	192/10312	0.000132386171648699	0.000512795545288813	0.000191333804601532	HMOX1/PPARA/IL18/ALB/TLR4/TNF	6
Disease Ontology	DOID:0080208	(DO)non-alcoholic fatty liver disease	5/43	120/10312	0.00013267672581858	0.000512795545288813	0.000191333804601532	IL6/IL18/ABCC2/TLR4/TNF	5
Disease Ontology	DOID:11446	(DO)sciatic neuropathy	5/43	120/10312	0.00013267672581858	0.000512795545288813	0.000191333804601532	HMOX1/IL6/TLR4/TNF/GDNF	5
Disease Ontology	DOID:75	(DO)lymphatic system disease	5/43	121/10312	0.000137970820523826	0.000527977446856028	0.000196998461821409	HMOX1/IL18/NOS2/TLR4/TNF	5
Disease Ontology	DOID:9500	(DO)leukocyte disease	5/43	121/10312	0.000137970820523826	0.000527977446856028	0.000196998461821409	IL6/UGT1A1/ABCC2/TLR4/TNF	5
Disease Ontology	DOID:0050598	(DO)extrapulmonary tuberculosis	3/43	25/10312	0.000145719241505039	0.000546023907041928	0.000203731940531747	IL18/TLR4/TNF	3
Disease Ontology	DOID:0060050	(DO)autoimmune disease of blood	3/43	25/10312	0.000145719241505039	0.000546023907041928	0.000203731940531747	IL1A/IL18/ALB	3
Disease Ontology	DOID:12842	(DO)Guillain-Barre syndrome	3/43	25/10312	0.000145719241505039	0.000546023907041928	0.000203731940531747	TLR4/TNF/GDNF	3
Disease Ontology	DOID:14268	(DO)sclerosing cholangitis	3/43	25/10312	0.000145719241505039	0.000546023907041928	0.000203731940531747	IL6/ABCB11/TNF	3
Disease Ontology	DOID:2473	(DO)opportunistic mycosis	4/43	65/10312	0.000147525241942754	0.000546023907041928	0.000203731940531747	IL6/IL1A/NOS2/TLR4	4
Disease Ontology	DOID:2986	(DO)IgA glomerulonephritis	4/43	65/10312	0.000147525241942754	0.000546023907041928	0.000203731940531747	IL6/IL1A/IL18/TNF	4
Disease Ontology	DOID:0060031	(DO)autoimmune disease of gastrointestinal tract	5/43	123/10312	0.000149044041896309	0.000546023907041928	0.000203731940531747	IL6/UGT1A6/NOS2/TLR4/TNF	5
Disease Ontology	DOID:12528	(DO)lesion of sciatic nerve	5/43	123/10312	0.000149044041896309	0.000546023907041928	0.000203731940531747	HMOX1/IL6/TLR4/TNF/GDNF	5
Disease Ontology	DOID:9473	(DO)mononeuritis of lower limb	5/43	123/10312	0.000149044041896309	0.000546023907041928	0.000203731940531747	HMOX1/IL6/TLR4/TNF/GDNF	5
Disease Ontology	DOID:1168	(DO)familial hyperlipidemia	5/43	124/10312	0.000154829789221679	0.000561931174031536	0.000209667245434249	IL6/PPARA/ALB/KL/TNF	5
Disease Ontology	DOID:3770	(DO)pulmonary fibrosis	6/43	198/10312	0.000156682313063837	0.000561931174031536	0.000209667245434249	HMOX1/IL6/IL1A/IL18/EDN1/TNF	6
Disease Ontology	DOID:4896	(DO)bile duct adenocarcinoma	6/43	198/10312	0.000156682313063837	0.000561931174031536	0.000209667245434249	IL6/MAPK3/ALB/NOS2/UGT1A9/ABCC2	6
Disease Ontology	DOID:4947	(DO)cholangiocarcinoma	6/43	198/10312	0.000156682313063837	0.000561931174031536	0.000209667245434249	IL6/MAPK3/ALB/NOS2/UGT1A9/ABCC2	6
Disease Ontology	DOID:8692	(DO)myeloid leukemia	7/43	285/10312	0.000157020871398204	0.000561931174031536	0.000209667245434249	HMOX1/IL6/IL1A/IL18/UGT1A1/ABCC2/CYP1A1	7
Disease Ontology	DOID:3459	(DO)breast carcinoma	9/43	493/10312	0.000159489336942702	0.000568134826989441	0.000211981946748971	MAPK1/IL6/MAPK3/IL1A/IL18/CYP1A2/EDN1/CYP1A1/TNF	9
Disease Ontology	DOID:289	(DO)endometriosis	5/43	125/10312	0.000160786095320121	0.000568471487293538	0.000212107561133559	IL6/IL1A/IL18/CYP1A1/TNF	5
Disease Ontology	DOID:1414	(DO)ovarian dysfunction	6/43	199/10312	0.000161054664576048	0.000568471487293538	0.000212107561133559	HMOX1/IL6/IL1A/IL18/CYP1A1/TNF	6
Disease Ontology	DOID:0060033	(DO)autoimmune disease of peripheral nervous system	3/43	26/10312	0.000164247988501827	0.000572637016960404	0.000213661799751005	TLR4/TNF/GDNF	3
Disease Ontology	DOID:2621	(DO)autonomic nervous system neoplasm	8/43	386/10312	0.000164457202801048	0.000572637016960404	0.000213661799751005	MAPK1/HMOX1/IL6/MAPK3/NOS2/TLR4/TNF/GDNF	8
Disease Ontology	DOID:769	(DO)neuroblastoma	8/43	386/10312	0.000164457202801048	0.000572637016960404	0.000213661799751005	MAPK1/HMOX1/IL6/MAPK3/NOS2/TLR4/TNF/GDNF	8
Disease Ontology	DOID:11394	(DO)adult respiratory distress syndrome	4/43	67/10312	0.000166007551407284	0.000575443216313143	0.00021470884628556	HMOX1/IL6/EDN1/TNF	4
