Database	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Biological Process	GO:0044058	(BP)regulation of digestive system process	5/430	37/18870	0.00143461097073417	0.00682031396938317	0.00463199291158096	SCT/GHSR/OPRK1/PTGER3/NPSR1	5
Biological Process	GO:1901381	(BP)positive regulation of potassium ion transmembrane transport	5/430	37/18870	0.00143461097073417	0.00682031396938317	0.00463199291158096	OPRK1/GAL/GALR2/EDN3/RGS7	5
Biological Process	GO:0050907	(BP)detection of chemical stimulus involved in sensory perception	22/430	479/18870	0.00155856642347194	0.00739944909689489	0.00502531055319159	TAS2R8/TAS2R10/TAS2R7/TAS2R9/TAS2R3/TAS2R4/TAS2R5/TAS2R16/PLCB2/TAS2R1/TAS2R31/TAS2R13/GNAT3/TAS2R40/TAS2R39/TAS2R50/TAS2R43/TAS2R46/TAS2R20/TAS2R14/TAS2R30/TAS2R38	22
Biological Process	GO:0043405	(BP)regulation of MAP kinase activity	10/430	142/18870	0.00156194376044431	0.00740532514369557	0.00502930125028428	DRD4/RGS2/HTR2B/ADRA2A/PPARG/CCL19/EDN3/AGT/EDN1/RGS14	10
Biological Process	GO:0042401	(BP)biogenic amine biosynthetic process	5/430	38/18870	0.00162149520502892	0.00767714761231889	0.00521390855040621	AANAT/ALDH2/SLC6A3/DDC/ASMT	5
Biological Process	GO:0010560	(BP)positive regulation of glycoprotein biosynthetic process	4/430	23/18870	0.00166965509029062	0.00788086933303018	0.00535226546044082	CCR7/CCL21/CCL19/PLCB1	4
Biological Process	GO:0031629	(BP)synaptic vesicle fusion to presynaptic active zone membrane	4/430	23/18870	0.00166965509029062	0.00788086933303018	0.00535226546044082	RAB3A/SNAP25/SYT1/CPLX1	4
Biological Process	GO:0099003	(BP)vesicle-mediated transport in synapse	13/430	220/18870	0.00167148887532501	0.00788086933303018	0.00535226546044082	DRD4/RAB3A/SNAP25/SYT1/SLC18A1/SLC18A2/P2RY1/CPLX1/VAMP2/LPAR1/HTR1B/P2RY4/RIMS1	13
Biological Process	GO:0001660	(BP)fever generation	3/430	11/18870	0.00169184799608247	0.00788086933303018	0.00535226546044082	PTGER3/CNR1/EDNRB	3
Biological Process	GO:0002158	(BP)osteoclast proliferation	3/430	11/18870	0.00169184799608247	0.00788086933303018	0.00535226546044082	NMBR/PTH/NMB	3
Biological Process	GO:0002604	(BP)regulation of dendritic cell antigen processing and presentation	3/430	11/18870	0.00169184799608247	0.00788086933303018	0.00535226546044082	CCR7/CCL21/CCL19	3
Biological Process	GO:0032276	(BP)regulation of gonadotropin secretion	3/430	11/18870	0.00169184799608247	0.00788086933303018	0.00535226546044082	OPRK1/KISS1/TACR2	3
Biological Process	GO:0042045	(BP)epithelial fluid transport	3/430	11/18870	0.00169184799608247	0.00788086933303018	0.00535226546044082	CFTR/EDNRB/EDN1	3
Biological Process	GO:0043951	(BP)negative regulation of cAMP-mediated signaling	3/430	11/18870	0.00169184799608247	0.00788086933303018	0.00535226546044082	APLNR/OPRL1/LPAR1	3
Biological Process	GO:0060159	(BP)regulation of dopamine receptor signaling pathway	3/430	11/18870	0.00169184799608247	0.00788086933303018	0.00535226546044082	DRD2/DRD3/RGS4	3
Biological Process	GO:0106072	(BP)negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	3/430	11/18870	0.00169184799608247	0.00788086933303018	0.00535226546044082	SSTR4/GNAI2/OPRL1	3
Biological Process	GO:2000833	(BP)positive regulation of steroid hormone secretion	3/430	11/18870	0.00169184799608247	0.00788086933303018	0.00535226546044082	GAL/CRH/GALR1	3
Biological Process	GO:0006721	(BP)terpenoid metabolic process	8/430	98/18870	0.00179386879803007	0.00834486547040602	0.00566738685059585	CYP2C9/ADH1B/CYP2S1/CYP3A4/ALDH3A2/CYP2D6/CYP2C19/ADH6	8
Biological Process	GO:0030278	(BP)regulation of ossification	9/430	121/18870	0.00181834784323315	0.008447385081114	0.00573701269366248	TPH1/PTH/CCR1/PTGER4/TACR1/ADRB2/S1PR1/CALCA/CALCR	9
Biological Process	GO:0043550	(BP)regulation of lipid kinase activity	5/430	39/18870	0.00182565203418271	0.00846994864652329	0.00575233666195852	CCR7/CCL21/PIK3R1/P2RY12/CCL19	5
Biological Process	GO:0003300	(BP)cardiac muscle hypertrophy	8/430	99/18870	0.00191363284580662	0.00886624267648821	0.00602147839735951	RGS2/HTR2B/PPARG/AGT/PARP1/EDN1/ADRA1A/RGS4	8
Biological Process	GO:0031338	(BP)regulation of vesicle fusion	4/430	24/18870	0.00196790963498585	0.00909337149090256	0.00617573215504659	RAB3A/ANXA1/SYT1/CPLX1	4
Biological Process	GO:0099500	(BP)vesicle fusion to plasma membrane	4/430	24/18870	0.00196790963498585	0.00909337149090256	0.00617573215504659	RAB3A/SNAP25/SYT1/CPLX1	4
Biological Process	GO:0019369	(BP)arachidonic acid metabolic process	6/430	58/18870	0.00201181819795159	0.0092838703774806	0.00630510882249249	CYP2C9/CYP2A6/CYP2S1/CYP2U1/CYP2D6/CYP2C19	6
Biological Process	GO:0099504	(BP)synaptic vesicle cycle	12/430	198/18870	0.00201523659464204	0.00928726212257805	0.00630741231457801	RAB3A/SNAP25/SYT1/SLC18A1/SLC18A2/P2RY1/CPLX1/VAMP2/LPAR1/HTR1B/P2RY4/RIMS1	12
Biological Process	GO:0034766	(BP)negative regulation of monoatomic ion transmembrane transport	8/430	100/18870	0.00203961203940111	0.00938709743133941	0.00637521512315604	DRD4/GRP/ADRA2A/DRD2/NTSR1/DRD3/CRHR1/RGS4	8
Biological Process	GO:0030279	(BP)negative regulation of ossification	5/430	40/18870	0.00204800683409287	0.00940073163500717	0.00638447474595752	TPH1/PTH/CCR1/CALCA/CALCR	5
Biological Process	GO:0033028	(BP)myeloid cell apoptotic process	5/430	40/18870	0.00204800683409287	0.00940073163500717	0.00638447474595752	GHSR/ANXA1/CCR5/CXCR2/HCAR2	5
Biological Process	GO:0002886	(BP)regulation of myeloid leukocyte mediated immunity	6/430	59/18870	0.00219733483247556	0.0100078036694828	0.00679676564240789	CXCL6/C3/CCR2/F2RL1/PTAFR/ADORA2B	6
Biological Process	GO:0010574	(BP)regulation of vascular endothelial growth factor production	6/430	59/18870	0.00219733483247556	0.0100078036694828	0.00679676564240789	C5/C3/CCR2/C3AR1/ADORA2B/C5AR1	6
Biological Process	GO:0098900	(BP)regulation of action potential	6/430	59/18870	0.00219733483247556	0.0100078036694828	0.00679676564240789	MTNR1B/TACR1/CNR1/CNR2/ADRA1A/NPS	6
Biological Process	GO:0014051	(BP)gamma-aminobutyric acid secretion	3/430	12/18870	0.00221785189670421	0.0100078036694828	0.00679676564240789	TRH/HTR1B/NTSR1	3
Biological Process	GO:0030432	(BP)peristalsis	3/430	12/18870	0.00221785189670421	0.0100078036694828	0.00679676564240789	DRD1/SSTR2/DRD2	3
Biological Process	GO:0031630	(BP)regulation of synaptic vesicle fusion to presynaptic active zone membrane	3/430	12/18870	0.00221785189670421	0.0100078036694828	0.00679676564240789	RAB3A/SYT1/CPLX1	3
Biological Process	GO:0031650	(BP)regulation of heat generation	3/430	12/18870	0.00221785189670421	0.0100078036694828	0.00679676564240789	PTGER3/CNR1/EDNRB	3
Biological Process	GO:0040015	(BP)negative regulation of multicellular organism growth	3/430	12/18870	0.00221785189670421	0.0100078036694828	0.00679676564240789	ADRB2/ADRB3/ADRB1	3
Biological Process	GO:0042416	(BP)dopamine biosynthetic process	3/430	12/18870	0.00221785189670421	0.0100078036694828	0.00679676564240789	ALDH2/SLC6A3/DDC	3
Biological Process	GO:0042754	(BP)negative regulation of circadian rhythm	3/430	12/18870	0.00221785189670421	0.0100078036694828	0.00679676564240789	CRH/ADORA1/DRD2	3
Biological Process	GO:0048484	(BP)enteric nervous system development	3/430	12/18870	0.00221785189670421	0.0100078036694828	0.00679676564240789	SLC6A4/EDNRA/EDNRB	3
Biological Process	GO:1901632	(BP)regulation of synaptic vesicle membrane organization	3/430	12/18870	0.00221785189670421	0.0100078036694828	0.00679676564240789	RAB3A/SYT1/CPLX1	3
Biological Process	GO:2000508	(BP)regulation of dendritic cell chemotaxis	3/430	12/18870	0.00221785189670421	0.0100078036694828	0.00679676564240789	CCR7/CCL21/CCR6	3
Biological Process	GO:0045923	(BP)positive regulation of fatty acid metabolic process	5/430	41/18870	0.00228949146808982	0.0103176171498162	0.00700717440822994	GHSR/ANXA1/PPARG/AVPR1A/AVP	5
Biological Process	GO:0002437	(BP)inflammatory response to antigenic stimulus	7/430	80/18870	0.00231000578060989	0.0103879703094716	0.00705495451605103	C3/CCR7/GPR17/CXCR2/NPY5R/CNR1/CYSLTR1	7
Biological Process	GO:0014897	(BP)striated muscle hypertrophy	8/430	102/18870	0.00231110578974085	0.0103879703094716	0.00705495451605103	RGS2/HTR2B/PPARG/AGT/PARP1/EDN1/ADRA1A/RGS4	8
Biological Process	GO:0001935	(BP)endothelial cell proliferation	12/430	202/18870	0.00237911501599411	0.0106797886775041	0.00725314196288464	GHSR/APLNR/HTR2B/PROK1/AGTR1/PPARG/PROK2/PRL/APLN/VIP/CXCL12/CCR3	12
Biological Process	GO:0007595	(BP)lactation	5/430	42/18870	0.00255104259949189	0.0114367337264785	0.00776721860467056	SLC6A3/PRL/APLN/GHRHR/OXTR	5
Biological Process	GO:0022029	(BP)telencephalon cell migration	6/430	61/18870	0.00260672499767556	0.0116414648162158	0.00790626102422784	HTR6/P2RY12/DRD1/DRD2/CXCL12/CXCR4	6
Biological Process	GO:0050994	(BP)regulation of lipid catabolic process	6/430	61/18870	0.00260672499767556	0.0116414648162158	0.00790626102422784	SCT/ADRA2A/ADORA1/HCAR1/CNR1/HCAR2	6
Biological Process	GO:0014896	(BP)muscle hypertrophy	8/430	104/18870	0.00261016373804781	0.0116414648162158	0.00790626102422784	RGS2/HTR2B/PPARG/AGT/PARP1/EDN1/ADRA1A/RGS4	8
Biological Process	GO:0032642	(BP)regulation of chemokine production	8/430	104/18870	0.00261016373804781	0.0116414648162158	0.00790626102422784	C5/CXCL6/FFAR2/APP/F2RL1/ADORA2B/FFAR3/ADCYAP1	8
Biological Process	GO:0033622	(BP)integrin activation	4/430	26/18870	0.00267109681946911	0.0118521360156187	0.00804933764895349	CXCL13/PTGER4/P2RY12/CXCL12	4
Biological Process	GO:0090218	(BP)positive regulation of lipid kinase activity	4/430	26/18870	0.00267109681946911	0.0118521360156187	0.00804933764895349	CCR7/CCL21/P2RY12/CCL19	4
Biological Process	GO:1903020	(BP)positive regulation of glycoprotein metabolic process	4/430	26/18870	0.00267109681946911	0.0118521360156187	0.00804933764895349	CCR7/CCL21/CCL19/PLCB1	4
Biological Process	GO:1905523	(BP)positive regulation of macrophage migration	4/430	26/18870	0.00267109681946911	0.0118521360156187	0.00804933764895349	CCL5/C3AR1/P2RY12/C5AR1	4
Biological Process	GO:0032602	(BP)chemokine production	8/430	105/18870	0.00277061034252347	0.0122779544116181	0.00833853075659399	C5/CXCL6/FFAR2/APP/F2RL1/ADORA2B/FFAR3/ADCYAP1	8
Biological Process	GO:0002863	(BP)positive regulation of inflammatory response to antigenic stimulus	3/430	13/18870	0.00283476426656483	0.0124348784874282	0.00844510520610934	C3/CCR7/CNR1	3
Biological Process	GO:0031272	(BP)regulation of pseudopodium assembly	3/430	13/18870	0.00283476426656483	0.0124348784874282	0.00844510520610934	CCR7/CCL21/F2RL1	3
Biological Process	GO:0031274	(BP)positive regulation of pseudopodium assembly	3/430	13/18870	0.00283476426656483	0.0124348784874282	0.00844510520610934	CCR7/CCL21/F2RL1	3
Biological Process	GO:0031392	(BP)regulation of prostaglandin biosynthetic process	3/430	13/18870	0.00283476426656483	0.0124348784874282	0.00844510520610934	ANXA1/AVPR1A/AVP	3
Biological Process	GO:0043568	(BP)positive regulation of insulin-like growth factor receptor signaling pathway	3/430	13/18870	0.00283476426656483	0.0124348784874282	0.00844510520610934	GHRH/GHSR/GHRHR	3
Biological Process	GO:0046541	(BP)saliva secretion	3/430	13/18870	0.00283476426656483	0.0124348784874282	0.00844510520610934	CHRM3/OPRK1/CHRM1	3
Biological Process	GO:0051481	(BP)negative regulation of cytosolic calcium ion concentration	3/430	13/18870	0.00283476426656483	0.0124348784874282	0.00844510520610934	MTNR1B/DRD2/DRD3	3
Biological Process	GO:0070294	(BP)renal sodium ion absorption	3/430	13/18870	0.00283476426656483	0.0124348784874282	0.00844510520610934	EDNRA/EDNRB/EDN1	3
Biological Process	GO:0046488	(BP)phosphatidylinositol metabolic process	10/430	155/18870	0.00297424793379233	0.0130302178466522	0.00884942789628017	HTR2B/PLCB2/PIK3CA/PIK3R1/HTR2C/PLCB3/GALR2/PLCB1/HTR2A/CHRM5	10
Biological Process	GO:0001936	(BP)regulation of endothelial cell proliferation	11/430	181/18870	0.0029896252653146	0.0130810278675775	0.00888393534825671	GHSR/APLNR/HTR2B/PROK1/AGTR1/PPARG/PRL/APLN/VIP/CXCL12/CCR3	11
Biological Process	GO:0010573	(BP)vascular endothelial growth factor production	6/430	63/18870	0.00307082097795839	0.0134024103464237	0.00910220115986075	C5/C3/CCR2/C3AR1/ADORA2B/C5AR1	6
Biological Process	GO:0070050	(BP)neuron cellular homeostasis	6/430	63/18870	0.00307082097795839	0.0134024103464237	0.00910220115986075	APP/P2RY1/ADORA1/CNR1/HTR1B/P2RY4	6
Biological Process	GO:0042133	(BP)neurotransmitter metabolic process	4/430	27/18870	0.00307993512066939	0.0134252587564695	0.00911771857941767	MAOA/ALDH9A1/COMT/MAOB	4
Biological Process	GO:1903307	(BP)positive regulation of regulated secretory pathway	5/430	44/18870	0.00313810507071293	0.0136616121380345	0.00927823717034355	RAB3A/SYT1/F2RL1/PTAFR/ADORA2B	5
Biological Process	GO:0001885	(BP)endothelial cell development	6/430	64/18870	0.00332473723411866	0.0144196936933392	0.00979308566651756	F2RL1/EDNRA/PLCB1/S1PR3/EDNRB/S1PR2	6
Biological Process	GO:0021885	(BP)forebrain cell migration	6/430	64/18870	0.00332473723411866	0.0144196936933392	0.00979308566651756	HTR6/P2RY12/DRD1/DRD2/CXCL12/CXCR4	6
Biological Process	GO:0035773	(BP)insulin secretion involved in cellular response to glucose stimulus	6/430	64/18870	0.00332473723411866	0.0144196936933392	0.00979308566651756	CFTR/ADRA2A/ADCY8/GCG/ADCY5/GPR68	6
Biological Process	GO:0051602	(BP)response to electrical stimulus	5/430	45/18870	0.00346549893931307	0.0150113790099656	0.0101949267261525	RAB3A/GRM1/KCNJ3/TACR1/TACR2	5
Biological Process	GO:0003094	(BP)glomerular filtration	4/430	28/18870	0.00352947987826405	0.0151759211135065	0.0103066749331528	F2RL1/ADORA1/EDNRA/F2R	4
Biological Process	GO:0010758	(BP)regulation of macrophage chemotaxis	4/430	28/18870	0.00352947987826405	0.0151759211135065	0.0103066749331528	C5/CCL5/C3AR1/C5AR1	4
Biological Process	GO:0048499	(BP)synaptic vesicle membrane organization	4/430	28/18870	0.00352947987826405	0.0151759211135065	0.0103066749331528	RAB3A/SNAP25/SYT1/CPLX1	4
Biological Process	GO:2000108	(BP)positive regulation of leukocyte apoptotic process	4/430	28/18870	0.00352947987826405	0.0151759211135065	0.0103066749331528	ANXA1/CCL5/HCAR2/IDO1	4
Biological Process	GO:0001977	(BP)renal system process involved in regulation of blood volume	3/430	14/18870	0.00354733319295773	0.0151759211135065	0.0103066749331528	F2RL1/ADORA1/F2R	3
Biological Process	GO:0051412	(BP)response to corticosterone	3/430	14/18870	0.00354733319295773	0.0151759211135065	0.0103066749331528	AANAT/AVPR1A/MAOB	3
Biological Process	GO:0060457	(BP)negative regulation of digestive system process	3/430	14/18870	0.00354733319295773	0.0151759211135065	0.0103066749331528	SCT/PTGER3/NPSR1	3
Biological Process	GO:0070989	(BP)oxidative demethylation	3/430	14/18870	0.00354733319295773	0.0151759211135065	0.0103066749331528	CYP2C9/CYP3A4/CYP2D6	3
Biological Process	GO:0106070	(BP)regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	3/430	14/18870	0.00354733319295773	0.0151759211135065	0.0103066749331528	SSTR4/GNAI2/OPRL1	3
Biological Process	GO:1903727	(BP)positive regulation of phospholipid metabolic process	3/430	14/18870	0.00354733319295773	0.0151759211135065	0.0103066749331528	HTR2B/HTR2C/HTR2A	3
Biological Process	GO:0032102	(BP)negative regulation of response to external stimulus	21/430	481/18870	0.00358201249663766	0.0153053645072382	0.0103945859713995	C5/GHSR/KNG1/SLC6A3/GPR17/CXCL13/PPARG/F2RL1/GPER/PTGER4/ADORA1/DRD1/ADORA2A/NPY5R/FPR2/GPR18/SAA1/DRD2/PARP1/EDN1/DRD3	21
Biological Process	GO:0120034	(BP)positive regulation of plasma membrane bounded cell projection assembly	8/430	110/18870	0.00369161723866268	0.0157542383021104	0.0106994370743511	CCR7/CCL21/PIK3CA/PIK3R1/F2RL1/P2RY12/CCL19/GSK3B	8
Biological Process	GO:0010038	(BP)response to metal ion	17/430	359/18870	0.0037813719814482	0.0161173995416161	0.0109460767884027	LTA4H/AANAT/ADCY7/SYT1/SLC6A3/PTH/ADCY8/VCAM1/ADCY1/PENK/DRD2/SUCNR1/PARP1/MAOB/EDN1/CASR/GIPR	17
Biological Process	GO:0048483	(BP)autonomic nervous system development	5/430	46/18870	0.00381672120239202	0.0162480591408103	0.0110348138084306	SLC6A4/CXCR7/VCAM1/EDNRA/EDNRB	5
Biological Process	GO:0032611	(BP)interleukin-1 beta production	8/430	111/18870	0.00390129634946305	0.0165673456018302	0.0112516561166948	GHSR/FFAR1/CCR7/APP/F2RL1/CCL19/F2R/S1PR3	8
Biological Process	GO:0032651	(BP)regulation of interleukin-1 beta production	8/430	111/18870	0.00390129634946305	0.0165673456018302	0.0112516561166948	GHSR/FFAR1/CCR7/APP/F2RL1/CCL19/F2R/S1PR3	8
Biological Process	GO:0010447	(BP)response to acidic pH	4/430	29/18870	0.00402158656580076	0.0170155392472328	0.0115560452984598	GPR65/SST/GPR4/GIP	4
Biological Process	GO:0060295	(BP)regulation of cilium movement involved in cell motility	4/430	29/18870	0.00402158656580076	0.0170155392472328	0.0115560452984598	TACR3/TACR1/CCR6/TACR2	4
Biological Process	GO:1902019	(BP)regulation of cilium-dependent cell motility	4/430	29/18870	0.00402158656580076	0.0170155392472328	0.0115560452984598	TACR3/TACR1/CCR6/TACR2	4
Biological Process	GO:0001768	(BP)establishment of T cell polarity	3/430	15/18870	0.00435983787061529	0.0182239116789849	0.0123767073036918	CCR7/CCL21/CCL19	3
Biological Process	GO:0001771	(BP)immunological synapse formation	3/430	15/18870	0.00435983787061529	0.0182239116789849	0.0123767073036918	CCR7/CCL21/CCL19	3
Biological Process	GO:0002468	(BP)dendritic cell antigen processing and presentation	3/430	15/18870	0.00435983787061529	0.0182239116789849	0.0123767073036918	CCR7/CCL21/CCL19	3
Biological Process	GO:0016322	(BP)neuron remodeling	3/430	15/18870	0.00435983787061529	0.0182239116789849	0.0123767073036918	C3/APP/EDNRA	3
Biological Process	GO:0044849	(BP)estrous cycle	3/430	15/18870	0.00435983787061529	0.0182239116789849	0.0123767073036918	OPRK1/OXTR/OPRL1	3
Biological Process	GO:0045475	(BP)locomotor rhythm	3/430	15/18870	0.00435983787061529	0.0182239116789849	0.0123767073036918	MC3R/OPRL1/NMS	3
Biological Process	GO:0050966	(BP)detection of mechanical stimulus involved in sensory perception of pain	3/430	15/18870	0.00435983787061529	0.0182239116789849	0.0123767073036918	HTR2A/CXCL12/CXCR4	3
Biological Process	GO:0090280	(BP)positive regulation of calcium ion import	3/430	15/18870	0.00435983787061529	0.0182239116789849	0.0123767073036918	CXCL12/GCG/CASR	3
Biological Process	GO:1904936	(BP)interneuron migration	3/430	15/18870	0.00435983787061529	0.0182239116789849	0.0123767073036918	DRD1/CCR4/DRD2	3
Biological Process	GO:2001279	(BP)regulation of unsaturated fatty acid biosynthetic process	3/430	15/18870	0.00435983787061529	0.0182239116789849	0.0123767073036918	ANXA1/AVPR1A/AVP	3
Biological Process	GO:0050679	(BP)positive regulation of epithelial cell proliferation	12/430	218/18870	0.00440787987945701	0.018402499713873	0.0124979947569393	GHSR/APLNR/HTR2B/PROK1/AGTR1/TACR1/APLN/C5AR1/VIP/CXCL12/GPBAR1/CCR3	12
Biological Process	GO:0046889	(BP)positive regulation of lipid biosynthetic process	7/430	90/18870	0.00447842420764652	0.0186744893767043	0.0126827156064359	ANXA1/HTR2B/HTR2C/ADM/AVPR1A/HTR2A/AVP	7
Biological Process	GO:0051926	(BP)negative regulation of calcium ion transport	6/430	68/18870	0.00449900581462936	0.0187377366118318	0.0127256697499111	DRD4/ADRA2A/DRD2/NTSR1/DRD3/CRHR1	6
Biological Process	GO:0003298	(BP)physiological muscle hypertrophy	4/430	30/18870	0.00455806428599092	0.0188701680548021	0.0128156101115811	RGS2/EDN1/ADRA1A/RGS4	4
Biological Process	GO:0003301	(BP)physiological cardiac muscle hypertrophy	4/430	30/18870	0.00455806428599092	0.0188701680548021	0.0128156101115811	RGS2/EDN1/ADRA1A/RGS4	4
Biological Process	GO:0035774	(BP)positive regulation of insulin secretion involved in cellular response to glucose stimulus	4/430	30/18870	0.00455806428599092	0.0188701680548021	0.0128156101115811	CFTR/ADCY8/GCG/GPR68	4
Biological Process	GO:0061049	(BP)cell growth involved in cardiac muscle cell development	4/430	30/18870	0.00455806428599092	0.0188701680548021	0.0128156101115811	RGS2/EDN1/ADRA1A/RGS4	4
Biological Process	GO:0097205	(BP)renal filtration	4/430	30/18870	0.00455806428599092	0.0188701680548021	0.0128156101115811	F2RL1/ADORA1/EDNRA/F2R	4
Biological Process	GO:0002861	(BP)regulation of inflammatory response to antigenic stimulus	5/430	48/18870	0.00459439181000981	0.0189751671294081	0.012886919874076	C3/CCR7/GPR17/NPY5R/CNR1	5
Biological Process	GO:0099601	(BP)regulation of neurotransmitter receptor activity	5/430	48/18870	0.00459439181000981	0.0189751671294081	0.012886919874076	CRH/APP/CCR2/ADRB2/OPRM1	5
Biological Process	GO:0045444	(BP)fat cell differentiation	13/430	248/18870	0.00468548854524586	0.0193283383255017	0.0131267748843034	RGS2/FFAR2/TPH1/HTR2C/PPARG/GPER/ADRB2/PLCB1/TRIO/ADRB3/ADRB1/HTR2A/GRK5	13
Biological Process	GO:0045576	(BP)mast cell activation	6/430	69/18870	0.00483499281464276	0.0199103985196908	0.0135220790749463	GRP/SLC18A2/PTGDR/ADORA2B/CNR1/CNR2	6
Biological Process	GO:0070665	(BP)positive regulation of leukocyte proliferation	10/430	166/18870	0.00483809452616584	0.0199103985196908	0.0135220790749463	ANXA1/NMBR/PTH/CCR2/CCL5/VCAM1/TACR1/CCL19/XCL1/NMB	10
Biological Process	GO:0042063	(BP)gliogenesis	16/430	338/18870	0.00490226217597432	0.0201505099656142	0.0136851499424311	ANXA1/GPR17/NTRK2/APP/CCR2/P2RY1/CHRM1/P2RY12/PENK/DRD1/ADORA2A/C5AR1/LPAR1/CYSLTR1/DRD3/CXCR4	16
Biological Process	GO:0098815	(BP)modulation of excitatory postsynaptic potential	5/430	49/18870	0.00502269751406328	0.020572255735116	0.0139715771397114	APP/ADRB2/RGS4/RIMS1/S1PR2	5
Biological Process	GO:2001258	(BP)negative regulation of cation channel activity	5/430	49/18870	0.00502269751406328	0.020572255735116	0.0139715771397114	DRD4/GRP/DRD2/DRD3/CRHR1	5
Biological Process	GO:2001259	(BP)positive regulation of cation channel activity	5/430	49/18870	0.00502269751406328	0.020572255735116	0.0139715771397114	GAL/P2RY6/EDNRA/GALR2/EDN1	5
Biological Process	GO:0006631	(BP)fatty acid metabolic process	18/430	401/18870	0.00509751463682981	0.0208540167353049	0.0141629341595632	GHSR/C3/ANXA1/CYP2C9/PPARG/AVPR1A/CYP2A6/CYP2S1/CYP2U1/CYP3A4/ALDH3A2/GIP/CYP2D6/CNR1/CYP2C19/EDN2/EDN1/AVP	18
Biological Process	GO:0002825	(BP)regulation of T-helper 1 type immune response	4/430	31/18870	0.00514067225600635	0.0209562622827302	0.0142323738734885	ANXA1/CCR2/CCL19/XCL1	4
Biological Process	GO:0007271	(BP)synaptic transmission, cholinergic	4/430	31/18870	0.00514067225600635	0.0209562622827302	0.0142323738734885	CHRM3/TACR1/ADORA2A/TACR2	4
Biological Process	GO:0031646	(BP)positive regulation of nervous system process	4/430	31/18870	0.00514067225600635	0.0209562622827302	0.0142323738734885	MTNR1B/HCRT/NTSR1/RIMS1	4
Biological Process	GO:0016049	(BP)cell growth	21/430	497/18870	0.00518815234550657	0.0210790322412645	0.0143157526710393	BDKRB1/RGS2/SYT1/AGTR1/APP/CXCL16/AVPR1A/EDNRA/GSK3B/EDN3/AGT/LPAR3/AGTR2/EDN2/EDN1/AVP/ADRA1A/CXCL12/CXCR4/RGS4/RIMS1	21
Biological Process	GO:0048662	(BP)negative regulation of smooth muscle cell proliferation	6/430	70/18870	0.00518905965604084	0.0210790322412645	0.0143157526710393	VIPR2/PPARG/PTGIR/GPER/APLN/VIP	6
Biological Process	GO:1900046	(BP)regulation of hemostasis	6/430	70/18870	0.00518905965604084	0.0210790322412645	0.0143157526710393	TPH1/KNG1/F2RL1/F2R/EDN1/TBXA2R	6
Biological Process	GO:0001767	(BP)establishment of lymphocyte polarity	3/430	16/18870	0.00527611203987504	0.0212580020605443	0.0144372994118509	CCR7/CCL21/CCL19	3
Biological Process	GO:0003096	(BP)renal sodium ion transport	3/430	16/18870	0.00527611203987504	0.0212580020605443	0.0144372994118509	EDNRA/EDNRB/EDN1	3
Biological Process	GO:0003214	(BP)cardiac left ventricle morphogenesis	3/430	16/18870	0.00527611203987504	0.0212580020605443	0.0144372994118509	EDNRA/NPY2R/NPY5R	3
Biological Process	GO:0031269	(BP)pseudopodium assembly	3/430	16/18870	0.00527611203987504	0.0212580020605443	0.0144372994118509	CCR7/CCL21/F2RL1	3
Biological Process	GO:0032930	(BP)positive regulation of superoxide anion generation	3/430	16/18870	0.00527611203987504	0.0212580020605443	0.0144372994118509	F2RL1/GNAI2/FPR2	3
Biological Process	GO:0060033	(BP)anatomical structure regression	3/430	16/18870	0.00527611203987504	0.0212580020605443	0.0144372994118509	SLC6A3/DRD2/OPN4	3
Biological Process	GO:0070254	(BP)mucus secretion	3/430	16/18870	0.00527611203987504	0.0212580020605443	0.0144372994118509	ADORA1/P2RY2/HTR4	3
Biological Process	GO:1904659	(BP)glucose transmembrane transport	8/430	117/18870	0.00535904131518954	0.021519200397598	0.0146146913693445	C3/PIK3R1/PTH/PPBP/EDNRA/DRD1/GIP/EDN1	8
Biological Process	GO:0043502	(BP)regulation of muscle adaptation	7/430	93/18870	0.00535959281789352	0.021519200397598	0.0146146913693445	RGS2/PPARG/AGT/PARP1/EDN1/ADRA1A/RGS4	7
Biological Process	GO:1904705	(BP)regulation of vascular associated smooth muscle cell proliferation	7/430	93/18870	0.00535959281789352	0.021519200397598	0.0146146913693445	PPARG/GPER/APLN/P2RY6/GNAI2/HTR1B/EDN1	7
Biological Process	GO:0089718	(BP)amino acid import across plasma membrane	5/430	50/18870	0.00547854349562835	0.0219713082715756	0.0149217388860622	RGS2/GRM1/SLC22A2/NTSR1/RGS4	5
Biological Process	GO:0003158	(BP)endothelium development	9/430	143/18870	0.0055525155725997	0.0222421949036662	0.0151057106160028	F2RL1/S1PR1/CXCL10/EDNRA/PLCB1/S1PR3/EDNRB/CXCR4/S1PR2	9
Biological Process	GO:0070482	(BP)response to oxygen levels	16/430	343/18870	0.00562767020149758	0.0225171867831019	0.0152924704106408	OPRD1/SLC6A4/ADM/PPARG/VCAM1/ADORA1/EDNRA/PENK/OXTR/LPAR1/DRD2/CYSLTR1/EDN1/CXCL12/CXCR4/CASR	16
